identifier,aaa,bbbb,cccc,dddd,title,creator,subjects,description,publisher,contributor,date,resource_type,format,language,source,relation,coverage,rights,card_url,image_url
U426_nichibunken_0053_0009_0002,426,0053,0009,0002,,,琵琶；ビワ,琵琶の化物。面に両目が描かれ、弦は切れている。蓑のような衣装を身にまとっている。足は3本指で鋭い爪が生えている。両手で琴の化物の切れた弦を持ち、琴を引っ張っている。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0053 ：化物婚礼絵巻；バケモノコンレイエマキ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0053_0009_0002,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0053_0009_0002.jpg
U426_nichibunken_0053_0009_0004,426,0053,0009,0004,,,髷；マゲ，扇子；センス,青色の羽織に袴をはいた化物。髷を結い、額が大きく、目元が赤くなっている。赤い鞘の脇差を差し、右手に扇子を持っている。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0053 ：化物婚礼絵巻；バケモノコンレイエマキ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0053_0009_0004,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0053_0009_0004.jpg
U426_nichibunken_0053_0010_0000,426,0053,0010,0000,,,花嫁衣裳；ハナヨメイショウ，縫い物；ヌイモノ，囲炉裏；イロリ,花嫁衣裳を仕立てる化物たち。針箱を囲んで3体の化物が反物から衣装を縫い上げている。それぞれ顔に特徴があり、画面左は狸のような獣面。中央は眼鏡をかけ額は禿げ上がり、口が耳まで裂けている。右は頭頂部が2つに割れている。またこの作業の様子を、囲炉裏の前に座った化物が眺めている。手には煙管を持っていることから休憩中のように見える。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0053 ：化物婚礼絵巻；バケモノコンレイエマキ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0053_0010_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0053_0010_0000.jpg
U426_nichibunken_0053_0010_0001,426,0053,0010,0001,,,囲炉裏；イロリ，煙管；キセル,茶色の着物に緑色の帯を締めた化物。女と思われる。両目が大きく、鼻がない。赤い唇は厚く、開いた口の上顎に歯が並んでいる。囲炉裏端に座り、赤い軸の煙管を両手に持っている。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0053 ：化物婚礼絵巻；バケモノコンレイエマキ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0053_0010_0001,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0053_0010_0001.jpg
U426_nichibunken_0053_0010_0002,426,0053,0010,0002,,,縫い物；ヌイモノ,青色の着物に茶色の帯を締めた化物。肌は青黒く、額が割れている。鼻は大きく、唇は赤く厚い。座って膝に茶色の布を置き、糸を針に通そうとしている。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0053 ：化物婚礼絵巻；バケモノコンレイエマキ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0053_0010_0002,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0053_0010_0002.jpg
U426_nichibunken_0053_0010_0003,426,0053,0010,0003,,,縫い物；ヌイモノ，眼鏡；メガネ,青色の着物に緑色の前掛けをした化物。肌は黒く、眼鏡をかけ、鼻はない。開けた口の上顎に牙が2本見える。座って両手で茶色の布を持っている。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0053 ：化物婚礼絵巻；バケモノコンレイエマキ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0053_0010_0003,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0053_0010_0003.jpg
U426_nichibunken_0053_0010_0004,426,0053,0010,0004,,,縫い物；ヌイモノ,黒色の着物に緑色の帯を締めた化物。両目が垂れ、鼻の下が割れて口になっており、獣のような顔をしている。座って両手で赤色の布を持っている。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0053 ：化物婚礼絵巻；バケモノコンレイエマキ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0053_0010_0004,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0053_0010_0004.jpg
U426_nichibunken_0053_0011_0000,426,0053,0011,0000,,,花嫁；ハナヨメ，髪結い；カミユイ,花嫁の仕度をする化物たち。鏡を前にして、化粧をした花嫁が座っている。花嫁の後ろには、襷掛けの化物が花嫁の髪を結っている。右側には燭台に火を灯そうとしている化物。目が丸く出て鼻が潰れ横に広がっている。左側には花嫁の様子を伺う化物。着物姿で髪を結い上げているが顔は獣のようで、鼻の下が割れて歯を剥き出しにし、舌を出している。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0053 ：化物婚礼絵巻；バケモノコンレイエマキ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0053_0011_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0053_0011_0000.jpg
U426_nichibunken_0053_0011_0001,426,0053,0011,0001,,,燭台；ショクダイ，鼻；ハナ,赤色の着物に黒色の帯を締めた化物。両目が丸く出て、鼻が潰れて横に広がり、鼻の下が長い。膝立ちで燭台に火を灯そうとしている。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0053 ：化物婚礼絵巻；バケモノコンレイエマキ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0053_0011_0001,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0053_0011_0001.jpg
U426_nichibunken_0053_0011_0002,426,0053,0011,0002,,,髪結い；カミユイ,茶色の着物を襷掛けにし、黒色の帯、緑色の前掛けをした化物。肌は青黒く、額が割れている。前に座る化物の髪を結っている。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0053 ：化物婚礼絵巻；バケモノコンレイエマキ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0053_0011_0002,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0053_0011_0002.jpg
U426_nichibunken_0053_0011_0003,426,0053,0011,0003,,,鏡；カガミ，鼻；ハナ,黒色の着物に赤色の帯を締めた化物。両目が離れ、鼻が大きく顔の半分ほどもある。鏡の前に座り、後に立つ化物に髪を結われている。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0053 ：化物婚礼絵巻；バケモノコンレイエマキ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0053_0011_0003,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0053_0011_0003.jpg
